player_id,player_url,short_name,long_name,player_positions,overall,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_jersey_number,club_joined_date,nationality_id,nationality_name,preferred_foot,pace,shooting,passing,dribbling,defending,physic,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
274458,/player/274458/enzo-adrian-lopez/240002,E. López,Enzo Adrián López,ST,66,25,1998-03-10,181,74,110982,Deportivo Cuenca,2018,Liga Pro,1,27,2023-01-01,52,Argentina,Right,71,66,52,67,34,69,14,10,12,15,14,
275691,/player/275691/ibrahim-olawoyin/240002,I. Olawoyin,Ibrahim Olawoyin,"CAM, LM, CM",66,25,1997-12-01,178,72,101037,Rizespor,68,Super Lig,1,10,2023-01-12,133,Nigeria,Right,82,59,58,71,33,64,12,15,12,6,8,
229176,/player/229176/gorkem-saglam/240002,G. Sağlam,Görkem Sağlam,"CAM, CM",66,25,1998-04-11,178,72,101028,Hatayspor,68,Super Lig,1,5,2023-07-01,48,Turkey,Right,71,59,66,68,54,61,7,7,13,6,13,
229907,/player/229907/julian-lelieveld/240002,J. Lelieveld,Julian Lelieveld,RB,66,25,1997-11-24,178,69,1905,RKC Waalwijk,10,Eredivisie,1,2,2022-07-01,34,Netherlands,Right,65,44,62,62,62,67,14,12,12,13,7,
232901,/player/232901/mukhtar-ali/240002,M. Ali,Mukhtar Abdullahi Ali,"CDM, CM",66,25,1997-10-30,183,68,112390,Al Fateh,350,Pro League,1,27,,183,Saudi Arabia,Right,65,54,61,66,59,66,15,9,14,10,10,
235027,/player/235027/luke-southwood/240002,L. Southwood,Luke Kevin Southwood,GK,66,25,1997-12-06,185,72,1936,Cheltenham Town,60,League One,3,1,2023-07-11,35,Northern Ireland,Right,,,,,,,67,64,68,65,66,56
236586,/player/236586/jin-ya-kim/240002,Kim Jin Ya,김진야 金真冶,"RB, RWB, LB",66,25,1998-06-30,177,63,982,Seoul,83,K League 1,1,17,2019-12-14,167,Korea Republic,Right,83,53,59,67,57,66,11,13,12,6,11,
237884,/player/237884/lars-ritzka/240002,L. Ritzka,Lars Ritzka,LWB,66,25,1998-05-07,182,78,110329,St. Pauli,20,2. Bundesliga,2,21,2021-07-01,21,Germany,Left,74,46,59,62,60,66,13,12,13,11,9,
239312,/player/239312/durel-avounou/240002,D. Avounou,Bel-Durel Avounou,"CM, CDM",66,25,1997-09-25,179,71,110816,CFR Cluj,330,Liga 1,1,29,2023-07-12,107,Congo,Left,70,63,61,67,61,69,11,11,12,14,13,
239708,/player/239708/marko-raguz/240002,M. Raguž,Marko Raguž,ST,66,25,1998-06-10,192,80,256,Austria Wien,80,Bundesliga,1,29,2022-07-01,4,Austria,Right,65,63,59,69,22,60,5,9,7,12,7,
241835,/player/241835/jizz-hornkamp/240002,J. Hornkamp,Jizz Hornkamp,ST,66,25,1998-03-07,182,81,100634,Heracles Almelo,10,Eredivisie,1,23,2023-07-03,34,Netherlands,Right,71,68,54,60,58,70,13,6,7,12,11,
245022,/player/245022/nicholas-opoku/240002,N. Opoku,Nicholas Opoku,CB,66,25,1997-11-08,190,78,1816,Amiens SC,17,Ligue 2,2,4,2021-07-01,117,Ghana,Right,61,37,43,48,65,79,5,8,10,7,9,
245809,/player/245809/yann-kitala/240002,Y. Kitala,Yann Kitala,ST,66,25,1998-04-09,186,83,111380,Almere City,10,Eredivisie,1,11,,18,France,Left,72,66,46,62,24,72,9,7,7,10,14,
247476,/player/247476/hassani-dotson/240002,H. Dotson,Hassani Dotson Stephenson,"CDM, LM, CAM",66,25,1997-08-06,180,77,111138,Minnesota United,39,Major League Soccer,1,31,2019-02-16,95,United States,Right,65,61,58,64,65,67,14,6,7,9,7,
251022,/player/251022/cristian-costin/240002,C. Costin,Cristian Ionuț Costin,"RB, RM, RW",66,25,1998-06-17,177,73,100757,Dinamo Bucureşti,330,Liga 1,1,98,2023-07-16,39,Romania,Right,84,53,58,65,59,67,7,10,10,11,6,
251339,/player/251339/giuliano-cerato/240002,G. Cerato,Giuliano Cerato,RB,66,25,1998-06-20,170,65,110953,Instituto,353,Liga Profesional,1,4,2022-01-01,52,Argentina,Right,71,47,60,63,63,52,7,8,8,14,10,
253076,/player/253076/razvan-onea/240002,R. Onea,Răzvan Philippe Onea,RB,66,25,1998-05-19,176,76,310,Rapid Bucuresti,330,Liga 1,1,19,2022-01-18,39,Romania,Right,81,56,56,63,60,69,5,7,12,11,10,
257136,/player/257136/omar-haktab-traore/240002,O. Traoré,Omar Haktab Traoré,RB,66,25,1998-02-04,187,77,111235,Heidenheim,19,Bundesliga,1,23,2023-07-01,21,Germany,Right,88,50,58,64,57,68,10,14,6,15,7,
259192,/player/259192/mohamed-badamosi/240002,M. Badamosi,Muhammed Badamosi,ST,66,25,1997-12-27,198,85,113222,Al Hazem,350,Pro League,1,90,2023-07-01,116,Gambia,Right,60,65,50,60,28,74,13,6,13,13,9,
268349,/player/268349/jasper-loffelsend/240002,J. Löffelsend,Jasper Löffelsend,"CDM, RM",66,25,1997-09-10,180,75,111065,Real Salt Lake,39,Major League Soccer,1,28,2022-02-27,21,Germany,Right,64,41,61,63,62,66,7,13,10,14,5,
225054,/player/225054/anthony-kalik/240002,A. Kalik,Anthony Kalik,"CAM, CM, CDM",66,25,1997-11-05,180,72,263,Hajduk Split,317,1. HNL,1,7,2022-08-26,195,Australia,Right,72,61,64,66,56,73,8,14,15,16,11,
227603,/player/227603/patrick-kpozo/240002,P. Kpozo,Patrick Kpozo,LB,66,25,1997-07-15,180,77,,,,,,,,117,Ghana,Left,81,42,58,66,58,70,8,12,14,13,14,
228827,/player/228827/jeando-fuchs/240002,J. Fuchs,Jeando Pourrat Fuchs,"CM, CDM",66,25,1997-10-11,176,70,1938,Peterborough United,60,League One,3,7,2022-01-28,103,Cameroon,Right,81,56,62,67,64,81,7,15,9,14,16,
228888,/player/228888/george-edmundson/240002,G. Edmundson,Samuel George Alan Edmundson,CB,66,25,1997-08-15,190,80,94,Ipswich Town,14,Championship,2,4,2021-07-27,14,England,Right,64,32,47,46,66,78,14,9,8,14,15,
230131,/player/230131/yeison-suarez/240002,Y. Suárez,Yeison Abelardo Súarez Vásquez,"CB, LM, LB",66,25,1997-07-08,174,68,112744,Deportivo Pereira,336,Liga BetPlay,1,26,2023-01-21,56,Colombia,Left,64,40,58,60,69,54,10,14,13,6,9,
230736,/player/230736/eric-bugale-kitolano/240002,E. Kitolano,Eric Bugale Kitolano,"CAM, CF, CM",66,25,1997-09-02,175,70,417,Molde,41,Eliteserien,1,10,2023-01-08,36,Norway,Right,83,63,60,68,50,63,8,8,5,12,12,
233378,/player/233378/jordan-shipley/240002,J. Shipley,Jordan Shipley,"LWB, LW",66,25,1997-09-26,183,73,127,Shrewsbury Town,60,League One,3,26,2022-06-10,25,Republic of Ireland,Left,66,63,66,66,59,70,15,10,14,5,8,
234358,/player/234358/joseph-ceesay/240002,J. Ceesay,Joseph Ceesay,"RB, RM",66,25,1998-06-03,184,78,320,Malmö FF,56,Allsvenskan,1,15,2022-07-15,46,Sweden,Right,90,54,58,65,57,74,14,5,10,5,12,
234901,/player/234901/nicklas-shipnoski/240002,N. Shipnoski,Nicklas Shipnoski,"RM, CAM",66,25,1998-01-01,184,75,159,DSC Arminia Bielefeld,2076,3. Liga,3,7,2023-07-03,21,Germany,Right,71,60,58,68,26,49,12,15,10,6,13,
235222,/player/235222/siebe-horemans/240002,S. Horemans,Siebe Horemans,RB,66,25,1998-06-02,183,72,1971,Excelsior,10,Eredivisie,1,2,2019-07-02,7,Belgium,Right,78,26,54,59,64,71,13,11,11,12,8,
235247,/player/235247/sam-smith/240002,S. Smith,Samuel Toby Smith,"ST, RM",66,25,1998-03-08,185,73,1793,Reading,60,League One,3,10,2023-07-17,14,England,Left,74,65,57,64,29,73,11,8,9,9,9,
236283,/player/236283/marco-borgnino/240002,M. Borgnino,Marco Borgnino,"RW, CM",66,25,1997-10-25,176,70,110075,SSC Farul,330,Liga 1,1,32,2023-07-01,52,Argentina,Left,83,63,60,71,31,61,7,9,15,7,15,
237347,/player/237347/abdel-hakim-abdallah/240002,A. Abdallah,Abdel Hakim Abdallah,"LWB, LB",66,25,1997-08-18,170,68,111659,Rodez,17,Ligue 2,2,28,2022-07-11,214,Comoros,Left,81,40,57,65,60,68,12,8,12,14,11,
238474,/player/238474/moutir-chajia/240002,M. Chajia,Moutir Chajia,"LM, CAM",66,25,1998-06-04,177,72,1745,Como,32,Serie B,2,7,2021-07-12,7,Belgium,Right,73,63,67,71,34,37,14,7,15,6,15,
238965,/player/238965/orestis-kiomourtzoglou/240002,O. Kiomourtzoglou,Orestis Kiomourtzoglou,"CDM, CM",66,25,1998-05-07,188,79,165,SpVgg Greuther Fürth,20,2. Bundesliga,2,13,2023-07-07,21,Germany,Right,52,48,54,58,65,76,13,13,6,13,9,
239493,/player/239493/makana-baku/240002,M. Baku,Makana Rudi Baku,"LM, RM",66,25,1998-04-08,177,72,1871,Legia Warszawa,66,Ekstraklasa,1,32,2022-07-02,21,Germany,Right,90,61,54,71,27,61,10,6,13,11,5,
239747,/player/239747/sergio-cordova/240002,S. Córdova,Sergio Duvan Córdova Lezama,"ST, CF",66,25,1997-08-09,188,87,101112,Vancouver Whitecaps,39,Major League Soccer,1,9,2023-02-20,61,Venezuela,Right,72,66,52,67,23,65,6,6,5,5,14,
239925,/player/239925/sebastian-klaas/240002,S. Klaas,Sebastian Reinhard Klaas,"CAM, CM",66,25,1998-06-30,178,65,10030,Paderborn,20,2. Bundesliga,2,26,2022-07-01,21,Germany,Right,71,59,65,67,47,50,6,11,12,10,8,
242643,/player/242643/liam-fraser/240002,L. Fraser,Liam Fraser,"CDM, CM, CB",66,25,1998-02-13,185,83,695,Dallas,39,Major League Soccer,1,6,2023-08-04,70,Canada,Right,60,35,62,60,62,74,14,11,7,11,12,
247041,/player/247041/anderson-dos-santos-gomes/240002,Anderson,Anderson Dos Santos Gomes,"CB, RM, RWB",66,25,1998-01-03,184,84,781,Austria Lustenau,80,Bundesliga,1,28,2022-01-17,54,Brazil,Right,77,55,56,67,64,76,6,8,10,10,9,
251800,/player/251800/ufuk-akyol/240002,U. Akyol,Ufuk Akyol,"CDM, CM",66,25,1997-08-27,180,74,741,Antalyaspor,68,Super Lig,1,19,2019-07-01,48,Turkey,Right,67,55,62,65,64,68,8,6,9,5,7,
252695,/player/252695/kevin-perez/240002,K. Pérez,Kevin Andrés Pérez Pérez,CAM,66,25,1997-07-18,170,69,111722,Deportes Tolima,336,Liga BetPlay,1,25,2019-08-09,56,Colombia,Right,71,57,59,68,45,43,11,12,5,11,10,
253253,/player/253253/miguel-angel-benitez/240002,M. Benítez,Miguel Ángel Benítez Guayuan,LB,66,25,1997-08-13,172,77,111329,Guaraní,337,Primera División,1,4,2018-01-01,58,Paraguay,Left,68,61,63,69,60,73,11,8,15,13,9,
253282,/player/253282/juan-manuel-izquierdo/240002,J. Izquierdo,Juan Manuel Izquierdo Viana,CB,66,25,1997-07-04,187,80,111326,Liverpool,338,Primera Division,1,3,2023-01-23,60,Uruguay,Right,67,28,47,47,67,70,14,13,6,9,11,
254501,/player/254501/pape-meissa-ba/240002,P. Ba,Pape Meïssa Ba,ST,66,25,1997-07-04,187,72,1805,Grenoble Foot 38,17,Ligue 2,2,28,2022-07-01,136,Senegal,Right,72,63,45,64,26,70,6,10,14,8,9,
257471,/player/257471/luis-carlos-machado-mata/240002,Luís Mata,Luís Carlos Machado Mata,LB,66,25,1997-07-06,180,70,110749,Zagłębie Lubin,66,Ekstraklasa,1,55,2023-02-07,38,Portugal,Left,74,35,58,64,62,58,13,10,11,7,7,
261351,/player/261351/yair-arismendi/240002,Y. Arismendi,Yair Ezequiel Arismendi,"LM, RM",66,25,1998-04-05,163,62,112713,Sarmiento,353,Liga Profesional,1,26,2021-02-18,52,Argentina,Left,78,62,59,66,35,59,13,13,6,11,12,
262790,/player/262790/mats-deijl/240002,M. Deijl,Mats Deijl,"RB, RM",66,25,1997-07-15,181,71,100632,Go Ahead Eagles,10,Eredivisie,1,2,2021-06-16,34,Netherlands,Right,69,40,53,62,64,67,9,10,13,5,6,
266713,/player/266713/ivan-anderson/240002,I. Anderson,Iván Alejandro Anderson Hernández,"RB, RM",66,25,1997-11-24,175,75,110993,Monagas,2019,Primera Division,1,27,2022-01-24,87,Panama,Right,72,32,52,59,64,64,11,10,11,8,7,
274004,/player/274004/francisco-silva/240002,Kiki Silva,Francisco Pedro Tiago Silva,"RW, LW",66,25,1998-02-14,172,70,114510,Casa Pia,308,Liga Portugal,1,20,2023-01-31,38,Portugal,Left,74,64,60,69,43,51,6,6,11,10,14,
229354,/player/229354/arianit-ferati/240002,A. Ferati,Arianit Ferati,"CM, CAM",66,25,1997-09-07,168,71,634,Fortuna Sittard,10,Eredivisie,1,19,2021-07-29,219,Kosovo,Left,69,56,68,70,52,67,7,12,13,14,11,
231199,/player/231199/hakeem-odoffin/240002,H. Odoffin,Hakeem Ademola Odoffin,"CDM, CM",66,25,1998-04-13,191,81,1797,Rotherham United,14,Championship,2,22,2021-08-03,14,England,Right,70,50,57,59,65,74,13,12,5,8,11,
236467,/player/236467/felix-gotze/240002,F. Götze,Felix Götze,"CM, CAM, CB",66,25,1998-02-11,185,80,526,Rot-Weiss Essen,2076,3. Liga,3,24,2023-05-21,21,Germany,Right,65,50,62,66,65,68,13,13,11,12,7,
238360,/player/238360/lachlan-wales/240002,L. Wales,Lachlan Andrew Wales,"RM, CAM",66,25,1997-10-19,179,75,114023,Western United,351,A-League,1,8,2020-10-02,195,Australia,Right,80,55,64,63,24,67,9,11,12,8,13,
239661,/player/239661/isaiah-young/240002,I. Young,Isaiah Ahmad Young,"LM, RM, ST",66,25,1998-03-30,181,68,526,Rot-Weiss Essen,2076,3. Liga,3,30,2020-10-05,95,United States,Right,84,58,59,67,31,65,13,11,9,7,5,
240501,/player/240501/alexandros-katranis/240002,A. Katránis,Aléxandros Katránis,"LB, LM",66,25,1998-05-04,175,74,111086,Piast Gliwice,66,Ekstraklasa,1,98,2021-09-01,22,Greece,Left,72,47,59,64,62,66,10,8,7,6,9,
242541,/player/242541/ciaron-brown/240002,C. Brown,Ciaron Maurice Brown,"LB, CB",66,25,1998-01-14,185,76,1951,Oxford United,60,League One,3,3,2022-07-01,35,Northern Ireland,Left,67,46,53,58,66,72,12,8,14,15,13,
243210,/player/243210/aly-abeid/240002,A. Abeid,Yacoub Aly Abeid,LB,66,25,1997-12-11,174,70,110750,UTA Arad,330,Liga 1,1,18,2022-07-01,127,Mauritania,Left,75,42,53,61,61,75,7,13,5,7,10,
245722,/player/245722/gustav-henriksson/240002,G. Henriksson,Gustav Niklas Henriksson,CB,66,25,1998-02-03,188,80,700,Elfsborg,56,Allsvenskan,1,4,2022-01-07,46,Sweden,Right,64,39,55,50,64,68,11,12,8,11,10,
255524,/player/255524/danny-agostinho-henriques/240002,Danny Henriques,Danny Agostinho Henriques,CB,66,25,1997-07-29,186,81,115716,U Craiova 1948,330,Liga 1,1,14,2023-01-18,38,Portugal,Left,50,26,50,46,66,71,6,12,8,8,10,
263061,/player/263061/konrad-faber/240002,K. Faber,Konrad Faber,"RB, RM",66,25,1997-11-04,179,69,543,Jahn Regensburg,2076,3. Liga,3,11,2021-07-01,21,Germany,Right,82,57,61,69,59,60,6,5,13,14,15,
240259,/player/240259/mehdi-merghem/240002,M. Merghem,Mehdi Merghem,"RM, RW",66,25,1997-07-19,185,75,62,Guingamp,17,Ligue 2,2,10,2019-01-10,18,France,Left,72,63,63,68,48,67,10,14,14,10,10,
238893,/player/238893/enzo-gaggi/240002,E. Gaggi,Enzo Gaggi,"RM, RW",66,25,1998-01-14,175,68,111706,Godoy Cruz,353,Liga Profesional,1,18,2023-08-25,52,Argentina,Right,72,55,63,67,46,53,11,7,9,6,7,
239076,/player/239076/abdul-manaf-nurudeen/240002,A. Nurudeen,Abdul Manaf Nurudeen,GK,66,24,1999-02-08,190,75,2013,AS Eupen,4,Jupiler Pro League,1,33,2017-07-01,117,Ghana,Right,,,,,,,73,57,58,64,74,22
243587,/player/243587/francisco-barbosa-vieites/240002,Fran Vieites,Francisco Barbosa Vieites,GK,66,24,1999-05-07,196,88,449,Real Betis,53,La Liga,1,30,2022-07-18,45,Spain,Right,,,,,,,69,60,69,62,66,18
246434,/player/246434/john-bjorkengren/240002,J. Björkengren,John Gunnar Björkengren,"CDM, CM",66,24,1998-12-09,180,78,1786,Randers,1,Superliga,1,6,2023-08-07,46,Sweden,Left,70,58,63,67,61,70,12,11,12,7,12,
246842,/player/246842/maximiliano-centurion/240002,M. Centurión,Maximiliano Tomás Centurión,CB,66,24,1999-02-20,192,90,110394,Arsenal de Sarandi,353,Liga Profesional,1,19,2023-01-11,52,Argentina,Right,33,27,36,43,67,76,12,14,6,8,10,
251285,/player/251285/niclas-thiede/240002,N. Thiede,Niclas Thiede,GK,66,24,1999-04-14,186,85,160,VfL Bochum 1848,19,Bundesliga,1,23,2023-07-01,21,Germany,Left,,,,,,,65,65,61,64,70,44
271680,/player/271680/djibril-thialaw-diop/240002,D. Diop,Djibril Thialaw Diop,CB,66,24,1999-01-06,188,80,300,Viking,41,Eliteserien,1,5,2022-08-31,136,Senegal,Right,72,31,47,60,64,73,14,8,8,15,5,
274505,/player/274505/marco-saravia/240002,M. Saravia,Marco Antonio Saravia Antinori,CB,66,24,1999-02-06,188,88,111014,Universitario,2020,Primera Division,1,2,2023-01-01,59,Peru,Right,51,44,43,48,67,71,12,8,9,6,9,
230787,/player/230787/julian-faye-lund/240002,J. Lund,Julian Rekdahl Faye Lund,GK,66,24,1999-05-20,186,80,918,Bodø / Glimt,41,Eliteserien,1,1,2022-08-01,36,Norway,Right,,,,,,,66,64,65,65,69,45
235824,/player/235824/tomas-alarcon/240002,T. Alarcón,Tomás Jesús Alarcón Vergara,"CM, CDM",66,24,1999-01-19,174,68,100851,FC Cartagena,54,La Liga 2,2,23,,55,Chile,Right,62,51,62,60,70,74,7,14,6,15,7,
237232,/player/237232/batuhan-sen/240002,B. Şen,Batuhan Ahmet Şen,GK,66,24,1999-02-03,192,81,110776,Gaziantep F.K.,68,Super Lig,1,19,,48,Turkey,Right,,,,,,,67,65,62,66,69,24
239579,/player/239579/michael-baidoo/240002,M. Baidoo,Michael Baidoo,"CAM, CM",66,24,1999-05-14,174,70,700,Elfsborg,56,Allsvenskan,1,10,2022-01-13,117,Ghana,Right,81,56,61,68,50,59,7,8,9,12,15,
240955,/player/240955/tomas-durso/240002,T. Durso,Tomás Durso,GK,66,24,1999-02-26,185,80,101084,Gimnasia La Plata,353,Liga Profesional,1,1,2017-06-30,52,Argentina,Right,,,,,,,67,60,58,71,69,26
244542,/player/244542/kylian-kaiboue/240002,K. Kaïboué,Kylian Kaïboué,"CB, CDM, LWB",66,24,1998-08-20,182,65,1816,Amiens SC,17,Ligue 2,2,20,2023-07-01,18,France,Left,69,60,64,65,67,69,7,15,15,6,8,
244684,/player/244684/vitalie-damascan/240002,V. Damascan,Vitalie Damaşcan,"ST, LM",66,24,1999-01-24,180,74,113378,Sepsi,330,Liga 1,1,9,2021-07-12,33,Moldova,Right,78,65,55,66,22,68,8,13,8,14,11,
245252,/player/245252/ahmet-gurleyen/240002,A. Gürleyen,Ahmet Ege Gürleyen,CB,66,24,1999-04-26,193,93,171,Nürnberg,20,2. Bundesliga,2,3,2023-07-01,21,Germany,Right,54,37,48,40,64,81,7,7,5,6,9,
246039,/player/246039/jorge-mier-martinez/240002,Jorge Mier,Jorge Mier Martínez,"RB, LB",66,24,1999-02-04,175,65,113356,Amorebieta,54,La Liga 2,2,2,2022-08-24,45,Spain,Right,76,41,60,64,61,62,6,12,11,13,10,
246192,/player/246192/ilija-vukotic/240002,I. Vukotić,Ilija Vukotić,"CM, CDM",66,24,1999-01-07,191,78,1898,Boavista,308,Liga Portugal,1,18,2022-07-01,15,Montenegro,Left,61,58,66,66,64,72,13,5,7,14,8,
246617,/player/246617/javier-mier-martinez/240002,Javi Mier,Javier Mier Martínez,"CM, ST, CAM",66,24,1999-02-04,176,69,110839,Huesca,54,La Liga 2,2,6,2023-09-01,45,Spain,Right,71,64,66,68,63,67,11,7,11,10,7,
246865,/player/246865/franco-quinteros/240002,F. Quinteros,Franco Agustín Quinteros,LB,66,24,1998-10-13,178,71,110404,Banfield,353,Liga Profesional,1,3,2019-01-07,52,Argentina,Left,69,42,54,63,63,61,5,10,9,12,10,
247040,/player/247040/orest-lebedenko/240002,O. Lebedenko,Orest Lebedenko,"LB, LWB",66,24,1998-09-23,171,70,111539,Vizela,308,Liga Portugal,1,19,2023-07-07,49,Ukraine,Left,71,44,57,57,62,51,11,12,11,10,5,
247754,/player/247754/gianni-stensness/240002,G. Stensness,Gianni Ryan Stensness,"CB, CDM",66,24,1999-02-07,185,82,300,Viking,41,Eliteserien,1,6,2021-08-26,195,Australia,Right,55,41,53,57,64,79,13,7,6,6,7,
251381,/player/251381/philippe-paulin-keny/240002,P. Keny,Philippe Paulin Keny,"ST, RW",66,24,1999-05-18,190,80,101014,İstanbul Başakşehir,68,Super Lig,1,17,2022-08-29,136,Senegal,Right,80,64,55,63,29,71,13,14,9,14,14,
251790,/player/251790/hamza-rafia/240002,H. Rafia,Hamza Rafia,"CM, CAM, RW",66,24,1999-04-22,181,75,347,Lecce,31,Serie A,1,8,2023-07-18,145,Tunisia,Right,65,64,67,72,34,65,13,12,5,9,11,
253384,/player/253384/cesar-ibanez/240002,C. Ibañez,César Roman Ibáñez,LB,66,24,1999-06-17,179,75,111711,Huracán,353,Liga Profesional,1,25,2019-09-15,52,Argentina,Left,73,33,56,62,61,66,12,14,7,11,11,
253860,/player/253860/roger-manrique/240002,R. Manrique,Roger Alexander Manríque Laorca,"LB, CB",66,24,1999-03-23,181,70,110989,Caracas,2019,Primera Division,1,19,2023-01-16,61,Venezuela,Left,62,38,53,52,64,61,11,15,7,12,10,
256044,/player/256044/pedro-miguel-santos-amador/240002,Pedro Amador,Pedro Miguel Santos Amador,"LB, LWB",66,24,1998-12-18,181,73,1900,Moreirense,308,Liga Portugal,1,18,2020-08-15,38,Portugal,Left,70,46,62,63,62,61,8,10,11,12,7,
256140,/player/256140/kevin-lewis/240002,K. Lewis,Kevin Mathías Lewis Rodríguez,"LB, LM, CM",66,24,1999-01-08,173,73,110998,Danubio,338,Primera Division,1,34,2022-12-30,60,Uruguay,Left,69,57,62,66,61,65,7,10,12,13,14,
258784,/player/258784/carlo-boukhalfa/240002,C. Boukhalfa,Carlo Gregor Boukhalfa,"CAM, CM, CDM",66,24,1999-05-03,186,79,110329,St. Pauli,20,2. Bundesliga,2,16,2022-07-01,21,Germany,Left,67,61,62,66,60,74,13,12,13,12,7,
264195,/player/264195/javier-marton-anso/240002,Javi Martón,Javier Martón Ansó,ST,66,24,1999-05-06,183,72,110069,Mirandés,54,La Liga 2,2,18,,45,Spain,Right,57,70,50,64,25,53,10,6,14,8,10,
266532,/player/266532/agustin-chopitea/240002,A. Chopitea,Ricardo Agustín Chopitea Trujillo,"RB, LB",66,24,1999-02-10,178,70,112184,River Plate,338,Primera Division,1,20,2022-01-01,60,Uruguay,Right,64,45,54,54,63,63,12,11,15,6,10,
267995,/player/267995/jackson-ragen/240002,J. Ragen,Jackson Ragen,CB,66,24,1998-09-24,198,91,111144,Seattle Sounders,39,Major League Soccer,1,25,2022-02-14,95,United States,Right,62,23,48,41,65,75,14,13,6,14,8,
270456,/player/270456/lucas-souto/240002,L. Souto,Lucas Souto,"RB, RWB, LB",66,24,1998-10-11,180,70,111711,Huracán,353,Liga Profesional,1,6,,52,Argentina,Right,70,30,48,63,63,64,13,15,11,11,11,
272947,/player/272947/mauro-peinipil/240002,M. Peinipil,Mauro Martín Peinipil,"RWB, RB, RM",66,24,1999-04-03,178,75,113044,Barracas Central,353,Liga Profesional,1,4,2023-01-01,52,Argentina,Right,74,43,58,59,62,62,11,9,12,8,8,
274122,/player/274122/martin-barrios/240002,M. Barrios,Martín Barrios Santos,"CM, CDM",66,24,1999-01-24,177,73,111326,Liverpool,338,Primera Division,1,16,2023-01-01,60,Uruguay,Right,61,57,64,64,61,63,6,10,12,7,8,
226524,/player/226524/marko-johansson/240002,M. Johansson,Marko Johansson,GK,66,24,1998-08-25,194,86,321,Halmstad,56,Allsvenskan,1,30,,46,Sweden,Right,,,,,,,67,64,71,63,70,41
234576,/player/234576/diogo-lucas-queiros/240002,Diogo Queirós,Diogo Lucas Queirós,"CB, RB",66,24,1999-01-05,185,80,110075,SSC Farul,330,Liga 1,1,5,2023-07-01,38,Portugal,Right,47,36,42,50,66,70,10,15,7,6,15,
235913,/player/235913/elliot-embleton/240002,E. Embleton,Elliot John Embleton,"CAM, CDM, RM",66,24,1999-04-02,173,64,91,Derby County,60,League One,3,18,,14,England,Right,73,62,63,66,54,56,6,13,15,6,13,
238736,/player/238736/renat-dadashov/240002,R. Dadashov,Renat Oleq Oğlu Dadaşov,ST,66,24,1999-05-17,188,81,101028,Hatayspor,68,Super Lig,1,37,,5,Azerbaijan,Right,67,66,53,63,25,70,6,12,7,6,6,
239267,/player/239267/afimico-pululu/240002,A. Pululu,Afimico Pululu,"LM, ST",66,24,1999-03-23,175,80,110745,Jagiellonia Białystok,66,Ekstraklasa,1,10,2023-07-01,98,Angola,Left,88,60,55,70,26,65,14,8,8,8,10,
240117,/player/240117/maren-haile-selassie/240002,M. Haile-Selassie,Maren Haile-Selassie,"RM, CF, LM",66,24,1999-03-13,180,72,693,Chicago Fire,39,Major League Soccer,1,7,,47,Switzerland,Right,82,60,59,68,42,62,7,12,13,7,7,
240580,/player/240580/ben-folami/240002,B. Folami,Ben Folami,"LM, RM, ST",66,24,1999-06-08,180,80,111397,Melbourne Victory,351,A-League,1,11,2021-07-12,195,Australia,Right,80,59,57,70,26,66,12,12,13,5,8,
240728,/player/240728/duplexe-tchamba/240002,D. Tchamba,Duplexe Tchamba Bangou,CB,66,24,1998-07-10,191,79,114510,Casa Pia,308,Liga Portugal,1,2,2022-08-31,103,Cameroon,Left,67,35,45,53,65,75,10,6,9,5,12,
242003,/player/242003/daam-foulon/240002,D. Foulon,Daam Wonnebald Foulon,"LM, LB, RB",66,24,1999-03-23,180,78,110724,Mechelen,4,Jupiler Pro League,1,23,2023-07-07,7,Belgium,Left,73,43,65,68,61,66,8,7,11,10,12,
244280,/player/244280/adrian-fein/240002,A. Fein,Adrian Fein,CDM,66,24,1999-03-18,187,81,1971,Excelsior,10,Eredivisie,1,25,2022-08-24,21,Germany,Right,48,57,64,66,62,71,10,8,12,12,6,
244767,/player/244767/carlos-vicente-robles/240002,Carlos Vicente,Carlos Vicente Robles,"RM, ST",66,24,1999-04-23,179,69,110242,Racing Ferrol,54,La Liga 2,2,23,2022-07-01,45,Spain,Right,76,66,65,62,31,53,14,15,11,6,8,
245249,/player/245249/manuel-insaurralde/240002,M. Insaurralde,Carlos Manuel Insaurralde Ochart,"CM, CDM, RB",66,24,1999-01-31,176,76,1013,San Lorenzo,353,Liga Profesional,1,19,2020-01-09,52,Argentina,Right,71,55,66,68,59,65,8,14,6,9,12,
245560,/player/245560/michael-venturi/240002,M. Venturi,Michael Venturi,CB,66,24,1999-01-23,193,80,112168,Cosenza,32,Serie B,2,23,2021-08-10,27,Italy,Right,58,48,60,61,68,55,8,8,14,14,8,
245750,/player/245750/florian-carstens/240002,F. Carstens,Florian-Horst Carstens,CB,66,24,1998-11-08,192,89,492,Wehen Wiesbaden,20,2. Bundesliga,2,17,2021-05-20,21,Germany,Right,53,27,43,43,65,76,14,12,11,15,12,
